amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(40, 20)",low,True,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,182,0,0.0,0.0
"(40, 20)",low,True,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,6,False,6,0,126,50,0.0,0.8928571428571429
"(40, 20)",low,True,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,0,False,0,0,702,0,0.0,0.0
"(40, 20)",low,True,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,5,False,5,0,646,51,0.0,0.9107142857142857
"(40, 20)",low,True,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,78,0,0.0,0.0
"(40, 20)",low,True,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,3,False,3,0,54,21,0.0,0.875
"(40, 20)",low,True,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,0,False,0,0,312,0,0.0,0.0
"(40, 20)",low,True,0.02,False,31,False,vs,mc_w,0.012909944487358,312,5,False,3,2,286,21,0.006944444444444444,0.875
"(40, 20)",low,False,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,2,False,0,2,754,0,0.0026455026455026454,0.0
"(40, 20)",low,False,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,88,True,79,9,291,377,0.03,0.8267543859649122
"(40, 20)",low,False,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,2,False,0,2,2392,0,0.000835421888053467,0.0
"(40, 20)",low,False,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,75,False,66,9,1929,390,0.0046439628482972135,0.8552631578947368
"(40, 20)",low,False,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,5,False,0,5,436,0,0.011337868480725623,0.0
"(40, 20)",low,False,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,67,True,63,4,171,203,0.022857142857142857,0.7631578947368421
"(40, 20)",low,False,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,2,False,0,2,1699,0,0.0011757789535567313,0.0
"(40, 20)",low,False,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,61,False,54,7,1428,212,0.004878048780487805,0.7969924812030075
"(40, 20)",low,False,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,189,0,0.0,0.0
"(40, 20)",low,False,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,28,True,26,2,73,88,0.02666666666666667,0.7719298245614035
"(40, 20)",low,False,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,7,False,0,7,749,0,0.009259259259259259,0.0
"(40, 20)",low,False,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,26,False,24,2,640,90,0.003115264797507788,0.7894736842105263
"(40, 20)",low,False,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,7,False,0,7,1505,0,0.004629629629629629,0.0
"(40, 20)",low,False,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,84,True,72,12,1044,384,0.011363636363636364,0.8421052631578947
"(40, 20)",low,False,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,12,False,0,12,4776,0,0.002506265664160401,0.0
"(40, 20)",low,False,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,70,False,57,13,4319,399,0.0030009233610341643,0.875
"(40, 20)",low,False,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,4,False,0,4,878,0,0.0045351473922902496,0.0
"(40, 20)",low,False,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,62,True,58,4,612,208,0.006493506493506494,0.7819548872180451
"(40, 20)",low,False,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,12,False,0,12,3390,0,0.003527336860670194,0.0
"(40, 20)",low,False,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,52,False,46,6,3130,220,0.001913265306122449,0.8270676691729323
"(40, 20)",low,False,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,2,False,0,2,376,0,0.005291005291005291,0.0
"(40, 20)",low,False,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,28,True,24,4,260,90,0.015151515151515152,0.7894736842105263
"(40, 20)",low,False,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,9,False,0,9,1503,0,0.005952380952380952,0.0
"(40, 20)",low,False,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,28,False,22,6,1392,92,0.004291845493562232,0.8070175438596491
"(40, 20)",low,False,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,2,False,0,2,250,0,0.007936507936507936,0.0
"(40, 20)",low,False,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,29,True,27,2,106,117,0.018518518518518517,0.8125
"(40, 20)",low,False,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,2,False,0,2,796,0,0.002506265664160401,0.0
"(40, 20)",low,False,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,25,False,23,2,652,121,0.0030581039755351682,0.8402777777777778
"(40, 20)",low,False,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,2,False,0,2,145,0,0.013605442176870748,0.0
"(40, 20)",low,False,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,26,True,24,2,61,60,0.031746031746031744,0.7142857142857143
"(40, 20)",low,False,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,565,0,0.003527336860670194,0.0
"(40, 20)",low,False,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,22,False,20,2,481,64,0.004140786749482402,0.7619047619047619
"(40, 20)",low,False,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,63,0,0.0,0.0
"(40, 20)",low,False,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,13,True,11,2,25,25,0.07407407407407407,0.6944444444444444
"(40, 20)",low,False,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,2,False,0,2,250,0,0.007936507936507936,0.0
"(40, 20)",low,False,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,9,False,8,1,215,28,0.004629629629629629,0.7777777777777778
"(40, 20)",low,False,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,0,False,0,0,504,0,0.0,0.0
"(40, 20)",low,False,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,26,True,26,0,360,118,0.0,0.8194444444444444
"(40, 20)",low,False,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,3,False,0,3,1593,0,0.0018796992481203006,0.0
"(40, 20)",low,False,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,16,False,16,0,1452,128,0.0,0.8888888888888888
"(40, 20)",low,False,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,294,0,0.0,0.0
"(40, 20)",low,False,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,23,True,21,2,208,63,0.009523809523809525,0.75
"(40, 20)",low,False,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,3,False,0,3,1131,0,0.0026455026455026454,0.0
"(40, 20)",low,False,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,16,False,16,0,1050,68,0.0,0.8095238095238095
"(40, 20)",low,False,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,126,0,0.0,0.0
"(40, 20)",low,False,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,11,True,11,0,90,25,0.0,0.6944444444444444
"(40, 20)",low,False,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,3,False,0,3,501,0,0.005952380952380952,0.0
"(40, 20)",low,False,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,8,False,8,0,468,28,0.0,0.7777777777777778
"(40, 20)",low,False,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,0,False,0,0,156,0,0.0,0.0
"(40, 20)",low,False,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,18,True,18,0,60,78,0.0,0.8125
"(40, 20)",low,False,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,0,False,0,0,494,0,0.0,0.0
"(40, 20)",low,False,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,14,False,13,1,397,83,0.002512562814070352,0.8645833333333334
"(40, 20)",low,False,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,91,0,0.0,0.0
"(40, 20)",low,False,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,14,True,14,0,35,42,0.0,0.75
"(40, 20)",low,False,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,0,False,0,0,351,0,0.0,0.0
"(40, 20)",low,False,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,13,False,12,1,294,44,0.003389830508474576,0.7857142857142857
"(40, 20)",low,False,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,0,False,0,0,39,0,0.0,0.0
"(40, 20)",low,False,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,7,True,7,0,15,17,0.0,0.7083333333333334
"(40, 20)",low,False,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,0,False,0,0,156,0,0.0,0.0
"(40, 20)",low,False,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,4,False,3,1,131,21,0.007575757575757576,0.875
"(40, 20)",low,False,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,0,False,0,0,312,0,0.0,0.0
"(40, 20)",low,False,0.02,False,86,True,vs,mc_w,0.012909944487358,312,14,False,14,0,216,82,0.0,0.8541666666666666
"(40, 20)",low,False,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,3,False,0,3,985,0,0.003036437246963563,0.0
"(40, 20)",low,False,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,13,False,13,0,892,83,0.0,0.8645833333333334
"(40, 20)",low,False,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,182,0,0.0,0.0
"(40, 20)",low,False,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,12,True,12,0,126,44,0.0,0.7857142857142857
"(40, 20)",low,False,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,3,False,0,3,699,0,0.004273504273504274,0.0
"(40, 20)",low,False,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,11,False,11,0,646,45,0.0,0.8035714285714286
"(40, 20)",low,False,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,78,0,0.0,0.0
"(40, 20)",low,False,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,5,True,5,0,54,19,0.0,0.7916666666666666
"(40, 20)",low,False,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,2,False,0,2,310,0,0.00641025641025641,0.0
"(40, 20)",low,False,0.02,False,31,False,vs,mc_w,0.012909944487358,312,3,False,3,0,288,21,0.0,0.875
"(60, 30)",high,True,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,3,False,0,3,753,0,0.003968253968253968,0.0
"(60, 30)",high,True,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,76,True,74,2,298,382,0.006666666666666667,0.8377192982456141
"(60, 30)",high,True,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,2,False,0,2,2392,0,0.000835421888053467,0.0
"(60, 30)",high,True,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,59,False,55,4,1934,401,0.0020639834881320948,0.8793859649122807
"(60, 30)",high,True,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,0,False,0,0,441,0,0.0,0.0
"(60, 30)",high,True,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,55,True,52,3,172,214,0.017142857142857144,0.8045112781954887
"(60, 30)",high,True,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,2,False,0,2,1699,0,0.0011757789535567313,0.0
"(60, 30)",high,True,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,43,False,39,4,1431,227,0.0027874564459930314,0.8533834586466166
"(60, 30)",high,True,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,189,0,0.0,0.0
"(60, 30)",high,True,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,28,True,25,3,72,89,0.04,0.7807017543859649
"(60, 30)",high,True,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,0,False,0,0,756,0,0.0,0.0
"(60, 30)",high,True,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,30,False,24,6,636,90,0.009345794392523364,0.7894736842105263
"(60, 30)",high,True,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,7,False,0,7,1505,0,0.004629629629629629,0.0
"(60, 30)",high,True,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,64,False,62,2,1054,394,0.001893939393939394,0.8640350877192983
"(60, 30)",high,True,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,6,False,0,6,4782,0,0.0012531328320802004,0.0
"(60, 30)",high,True,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,57,False,52,5,4327,404,0.0011542012927054479,0.8859649122807017
"(60, 30)",high,True,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,2,False,0,2,880,0,0.0022675736961451248,0.0
"(60, 30)",high,True,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,49,True,47,2,614,219,0.003246753246753247,0.8233082706766918
"(60, 30)",high,True,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,9,False,0,9,3393,0,0.0026455026455026454,0.0
"(60, 30)",high,True,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,45,False,37,8,3128,229,0.002551020408163265,0.8609022556390977
"(60, 30)",high,True,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,2,False,0,2,376,0,0.005291005291005291,0.0
"(60, 30)",high,True,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,32,True,25,7,257,89,0.026515151515151516,0.7807017543859649
"(60, 30)",high,True,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,6,False,0,6,1506,0,0.003968253968253968,0.0
"(60, 30)",high,True,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,31,False,20,11,1387,94,0.007868383404864092,0.8245614035087719
"(60, 30)",high,True,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,252,0,0.0,0.0
"(60, 30)",high,True,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,26,True,25,1,107,119,0.009259259259259259,0.8263888888888888
"(60, 30)",high,True,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,0,False,0,0,798,0,0.0,0.0
"(60, 30)",high,True,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,22,False,22,0,654,122,0.0,0.8472222222222222
"(60, 30)",high,True,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,147,0,0.0,0.0
"(60, 30)",high,True,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,16,True,16,0,63,68,0.0,0.8095238095238095
"(60, 30)",high,True,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,2,False,0,2,565,0,0.003527336860670194,0.0
"(60, 30)",high,True,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,16,False,16,0,483,68,0.0,0.8095238095238095
"(60, 30)",high,True,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,63,0,0.0,0.0
"(60, 30)",high,True,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,8,True,8,0,27,28,0.0,0.7777777777777778
"(60, 30)",high,True,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,0,False,0,0,252,0,0.0,0.0
"(60, 30)",high,True,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,6,False,6,0,216,30,0.0,0.8333333333333334
"(60, 30)",high,True,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,0,False,0,0,504,0,0.0,0.0
"(60, 30)",high,True,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,25,False,25,0,360,119,0.0,0.8263888888888888
"(60, 30)",high,True,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,0,False,0,0,1596,0,0.0,0.0
"(60, 30)",high,True,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,19,False,19,0,1452,125,0.0,0.8680555555555556
"(60, 30)",high,True,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,294,0,0.0,0.0
"(60, 30)",high,True,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,16,True,16,0,210,68,0.0,0.8095238095238095
"(60, 30)",high,True,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,2,False,0,2,1132,0,0.001763668430335097,0.0
"(60, 30)",high,True,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,14,False,14,0,1050,70,0.0,0.8333333333333334
"(60, 30)",high,True,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,126,0,0.0,0.0
"(60, 30)",high,True,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,6,False,6,0,90,30,0.0,0.8333333333333334
"(60, 30)",high,True,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,2,False,0,2,502,0,0.003968253968253968,0.0
"(60, 30)",high,True,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,6,False,6,0,468,30,0.0,0.8333333333333334
"(60, 30)",high,True,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,0,False,0,0,156,0,0.0,0.0
"(60, 30)",high,True,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,13,True,12,1,59,84,0.016666666666666666,0.875
"(60, 30)",high,True,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,0,False,0,0,494,0,0.0,0.0
"(60, 30)",high,True,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,8,False,8,0,398,88,0.0,0.9166666666666666
"(60, 30)",high,True,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,91,0,0.0,0.0
"(60, 30)",high,True,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,7,True,6,1,34,50,0.02857142857142857,0.8928571428571429
"(60, 30)",high,True,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,0,False,0,0,351,0,0.0,0.0
"(60, 30)",high,True,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,4,False,4,0,295,52,0.0,0.9285714285714286
"(60, 30)",high,True,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,0,False,0,0,39,0,0.0,0.0
"(60, 30)",high,True,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,6,True,5,1,14,19,0.06666666666666667,0.7916666666666666
"(60, 30)",high,True,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,0,False,0,0,156,0,0.0,0.0
"(60, 30)",high,True,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,4,False,4,0,132,20,0.0,0.8333333333333334
"(60, 30)",high,True,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,1,False,0,1,311,0,0.003205128205128205,0.0
"(60, 30)",high,True,0.02,False,86,True,vs,mc_w,0.012909944487358,312,10,False,10,0,216,86,0.0,0.8958333333333334
"(60, 30)",high,True,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,0,False,0,0,988,0,0.0,0.0
"(60, 30)",high,True,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,6,False,6,0,892,90,0.0,0.9375
"(60, 30)",high,True,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,182,0,0.0,0.0
"(60, 30)",high,True,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,6,False,6,0,126,50,0.0,0.8928571428571429
"(60, 30)",high,True,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,2,False,0,2,700,0,0.002849002849002849,0.0
"(60, 30)",high,True,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,4,False,4,0,646,52,0.0,0.9285714285714286
"(60, 30)",high,True,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,78,0,0.0,0.0
"(60, 30)",high,True,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,4,True,4,0,54,20,0.0,0.8333333333333334
"(60, 30)",high,True,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,0,False,0,0,312,0,0.0,0.0
"(60, 30)",high,True,0.02,False,31,False,vs,mc_w,0.012909944487358,312,3,False,2,1,287,22,0.003472222222222222,0.9166666666666666
"(60, 30)",high,False,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,0,False,0,0,756,0,0.0,0.0
"(60, 30)",high,False,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,60,True,58,2,298,398,0.006666666666666667,0.8728070175438597
"(60, 30)",high,False,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,5,False,0,5,2389,0,0.0020885547201336674,0.0
"(60, 30)",high,False,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,48,False,48,0,1938,408,0.0,0.8947368421052632
"(60, 30)",high,False,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,0,False,0,0,441,0,0.0,0.0
"(60, 30)",high,False,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,42,True,40,2,173,226,0.011428571428571429,0.849624060150376
"(60, 30)",high,False,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,3,False,0,3,1698,0,0.001763668430335097,0.0
"(60, 30)",high,False,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,32,False,30,2,1433,236,0.0013937282229965157,0.8872180451127819
"(60, 30)",high,False,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,189,0,0.0,0.0
"(60, 30)",high,False,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,26,True,23,3,72,91,0.04,0.7982456140350878
"(60, 30)",high,False,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,0,False,0,0,756,0,0.0,0.0
"(60, 30)",high,False,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,23,False,16,7,635,98,0.010903426791277258,0.8596491228070176
"(60, 30)",high,False,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,0,False,0,0,1512,0,0.0,0.0
"(60, 30)",high,False,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,58,False,52,6,1050,404,0.005681818181818182,0.8859649122807017
"(60, 30)",high,False,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,7,False,0,7,4781,0,0.0014619883040935672,0.0
"(60, 30)",high,False,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,52,False,40,12,4320,416,0.002770083102493075,0.9122807017543859
"(60, 30)",high,False,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,0,False,0,0,882,0,0.0,0.0
"(60, 30)",high,False,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,36,False,34,2,614,232,0.003246753246753247,0.8721804511278195
"(60, 30)",high,False,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,4,False,0,4,3398,0,0.0011757789535567313,0.0
"(60, 30)",high,False,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,38,False,29,9,3127,237,0.0028698979591836736,0.8909774436090225
"(60, 30)",high,False,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,0,False,0,0,378,0,0.0,0.0
"(60, 30)",high,False,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,21,True,19,2,262,95,0.007575757575757576,0.8333333333333334
"(60, 30)",high,False,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,0,False,0,0,1512,0,0.0,0.0
"(60, 30)",high,False,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,26,False,15,11,1387,99,0.007868383404864092,0.868421052631579
"(60, 30)",high,False,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,252,0,0.0,0.0
